segurado_id;idade;renda_mensal;estado;tipo_seguro;data_contratacao;canal_aquisicao;score_risco;tem_dependentes
3389;19;9944,7;RS;Auto;2024-06-11;Site;1,0;True
3390;44;18995,91;ES;Auto;2024-03-18;App;5,0;False
3391;32;2255,33;RJ;Auto;2024-02-21;Site;3,4;True
3392;56;13132,31;SP;Ambos;2024-12-28;Site;2,6;True
3393;55;7272,15;SP;Vida;2024-05-29;App;4,3;True
3394;32;4839,34;SP;Auto;2024-05-29;Indicação;2,5;True
3395;56;11292,56;PR;Vida;2024-04-25;App;2,6;False
3396;69;5624,3;SP;Auto;2024-11-26;App;2,1;True
3397;51;10962,89;SP;Auto;2024-04-05;App;3,5;True
3398;52;3312,34;PR;Auto;2024-10-02;App;2,8;True
3399;30;4259,48;SP;Auto;2024-06-22;Redes Sociais;3,0;True
3400;40;12842,56;MG;Vida;2024-02-03;App;3,3;True
3401;21;18765,59;RJ;Auto;2024-03-23;Site;3,3;True
3402;22;6473,54;SP;Vida;2024-11-13;Redes Sociais;1,0;True
3403;69;2000,0;RJ;Vida;2024-09-22;App;4,9;False
3404;32;5771,37;SP;Auto;2024-04-01;App;4,3;False
3405;47;6786,55;BA;Vida;2024-01-08;App;2,8;False
3406;49;5636,73;SP;Auto;2024-02-23;Site;2,2;True
3407;53;8395,38;SP;Vida;2024-09-12;Site;1,0;False
3408;69;4751,25;RJ;Vida;2024-04-01;Site;3,0;True
3409;29;11934,75;SP;Auto;2024-09-29;App;3,6;False
3410;19;2931,59;PR;Vida;2024-02-09;Site;4,3;False
3411;35;15768,89;RJ;Ambos;2024-08-21;App;5,0;False
3412;24;19634,73;SP;Auto;2024-10-31;Site;1,9;False
3413;19;3501,19;RJ;Ambos;2024-03-02;Site;3,7;True
3414;33;3499,87;SP;Ambos;2024-10-01;App;4,1;True
3415;48;8843,93;SP;Auto;2024-02-18;Indicação;2,8;True
3416;40;2889,81;MG;Auto;2024-10-20;App;4,3;True
3417;32;4699,34;BA;Auto;2024-03-22;Site;2,3;False
3418;43;14353,78;RJ;Vida;2024-03-02;App;3,5;True
3419;29;11118,04;SP;Auto;2024-10-19;Redes Sociais;2,8;True
3420;18;26532,81;SC;Vida;2024-12-14;Site;1,9;True
3421;48;7476,72;SP;Auto;2024-01-15;App;2,6;False
3422;42;4326,06;SP;Auto;2024-11-12;App;3,0;True
3423;48;6876,54;RJ;Auto;2024-11-07;Indicação;2,4;True
3424;19;5970,51;MG;Auto;2024-04-24;App;2,5;False
3425;51;6029,44;SP;Vida;2024-08-27;App;2,8;False
3426;42;6524,62;RJ;Auto;2024-03-26;App;4,3;True
3427;40;3455,64;MG;Ambos;2024-03-10;Site;2,7;True
3428;42;8083,28;MG;Auto;2024-02-09;App;2,9;True
3429;53;2474,85;MG;Vida;2024-03-18;Site;3,7;False
3430;41;4016,72;RS;Auto;2024-10-26;Indicação;3,5;True
3431;41;6104,52;RJ;Vida;2024-07-12;App;3,6;True
3432;68;2000,0;SP;Auto;2024-10-24;App;3,6;True
3433;47;11365,0;SP;Vida;2024-02-14;Site;1,0;True
3434;36;2000,0;BA;Auto;2024-12-23;App;4,8;True
3435;45;10601,08;RS;Auto;2024-04-09;App;3,4;False
3436;34;2683,92;PR;Auto;2024-02-24;App;3,3;True
3437;29;4996,82;PE;Ambos;2024-10-03;Indicação;4,1;False
3438;41;9541,36;PR;Vida;2024-09-06;Site;1,0;True
3439;58;30905,75;RS;Ambos;2024-12-07;Indicação;4,3;True
3440;58;7197,7;RS;Auto;2024-06-16;App;1,7;True
3441;33;2000,0;SP;Auto;2024-12-08;App;2,5;False
3442;39;12933,64;CE;Auto;2024-09-25;App;3,8;False
3443;28;5640,1;MG;Auto;2024-03-28;Indicação;4,0;True
3444;69;6966,96;SP;Vida;2024-12-10;App;3,8;True
3445;66;9803,59;SP;Ambos;2024-12-28;Site;1,1;False
3446;43;2000,0;SC;Vida;2024-03-08;App;2,8;True
3447;49;6664,67;SP;Vida;2024-05-30;App;2,1;False
3448;46;4980,14;SP;Vida;2024-08-28;Indicação;3,7;True
3449;41;15604,03;RJ;Auto;2024-09-16;Redes Sociais;3,8;True
3450;20;11036,68;SC;Ambos;2024-06-16;Indicação;2,4;True
3451;36;2124,09;RJ;Vida;2024-11-12;App;3,5;True
3452;44;16056,0;SC;Vida;2024-02-27;Indicação;3,4;True
3453;44;9087,61;BA;Vida;2024-12-19;Site;4,6;True
3454;34;2246,06;BA;Ambos;2024-12-05;Redes Sociais;1,0;True
3455;59;6898,28;MG;Vida;2024-01-17;App;3,4;False
3456;26;13689,42;RS;Vida;2024-01-30;App;4,6;True
3457;38;2836,06;SP;Vida;2024-12-13;Redes Sociais;3,1;False
3458;45;17401,37;SP;Ambos;2024-05-31;Redes Sociais;2,7;True
3459;45;2301,14;MG;Vida;2024-08-10;App;1,9;False
3460;43;3812,88;SP;Ambos;2024-10-20;Redes Sociais;4,3;True
3461;30;3428,89;RJ;Auto;2024-07-05;App;3,2;False
3462;25;17393,53;SP;Vida;2024-03-03;Site;3,1;True
3463;43;4704,57;SP;Auto;2024-11-15;Indicação;2,6;True
3464;41;2939,6;BA;Auto;2024-03-11;Indicação;4,4;False
3465;26;9060,21;RS;Vida;2024-04-27;App;2,2;True
3466;45;10538,88;RS;Auto;2024-11-05;Site;3,4;True
3467;36;10585,87;RJ;Auto;2024-02-25;Redes Sociais;1,7;False
3468;44;5486,59;RJ;Ambos;2024-08-24;Redes Sociais;1,0;False
3469;51;7928,14;SP;Auto;2024-07-16;Redes Sociais;2,1;True
3470;26;4208,4;RJ;Auto;2024-11-05;Site;2,9;False
3471;18;21426,02;MG;Auto;2024-09-12;Site;3,5;True
3472;48;14778,72;SP;Auto;2024-07-27;Site;3,6;False
3473;42;14158,49;SP;Auto;2024-12-18;App;5,0;False
3474;45;11566,65;RJ;Vida;2024-10-26;Site;4,5;False
3475;51;9545,39;RJ;Vida;2024-01-01;App;2,5;True
3476;49;2776,5;SC;Auto;2024-03-03;Redes Sociais;3,9;False
3477;62;10335,2;BA;Auto;2024-05-10;Indicação;1,0;False
3478;39;7186,69;SP;Auto;2024-05-20;Site;2,5;True
3479;37;16064,3;RJ;Auto;2024-05-18;App;1,0;True
3480;35;11674,86;DF;Vida;2024-03-01;App;4,4;True
3481;25;9752,38;BA;Vida;2024-09-24;App;3,7;False
3482;40;2040,69;SP;Auto;2024-03-22;Indicação;2,9;True
3483;30;6233,54;SP;Vida;2024-04-13;App;4,8;True
3484;58;4489,4;SP;Auto;2024-02-10;Redes Sociais;3,4;False
3485;41;7916,12;RS;Vida;2024-09-16;Site;4,3;True
3486;41;4959,78;SP;Vida;2024-08-03;Indicação;2,0;False
3487;33;5468,93;MG;Vida;2024-08-15;Indicação;2,0;False
3488;20;9148,3;PR;Vida;2024-06-22;App;2,4;True
3489;19;4902,51;BA;Auto;2024-04-17;App;1,2;False
3490;35;7223,64;SP;Auto;2024-12-22;App;3,8;False
3491;22;2290,24;SP;Vida;2024-12-04;App;5,0;True
3492;42;3704,56;BA;Auto;2024-04-30;App;1,7;False
3493;55;10501,05;RJ;Vida;2024-12-14;Indicação;2,2;True
3494;55;2804,18;BA;Auto;2024-11-21;App;3,9;False
3495;44;15867,17;SP;Auto;2024-02-27;Site;2,3;False
3496;28;13122,45;GO;Ambos;2024-03-26;App;4,1;True
3497;53;5498,55;RJ;Vida;2024-12-07;Site;3,4;True
3498;55;54128,38;SP;Vida;2024-02-12;App;3,3;True
3499;27;15838,08;MG;Vida;2024-07-13;Site;4,7;True
3500;47;3413,54;BA;Auto;2024-07-24;App;1,3;False
3501;31;11184,92;RJ;Vida;2024-01-05;Indicação;5,0;True
3502;49;6947,27;SP;Vida;2024-01-18;App;3,5;False
3503;69;3851,82;MG;Auto;2024-10-12;App;4,6;True
3504;19;3137,13;BA;Vida;2024-12-21;Redes Sociais;5,0;False
3505;56;13312,06;SP;Ambos;2024-11-21;Site;1,9;True
3506;42;4365,28;SP;Auto;2024-04-28;App;2,6;False
3507;64;6177,61;SP;Auto;2024-05-25;App;2,5;False
3508;37;3481,72;SP;Vida;2024-02-03;Site;2,0;True
3509;52;3929,59;SP;Vida;2024-09-01;App;3,0;True
3510;21;6070,22;RJ;Auto;2024-07-18;Indicação;3,1;False
3511;32;8705,65;RS;Auto;2024-12-13;Redes Sociais;3,7;True
3512;21;2000,0;PR;Vida;2024-03-11;Site;4,3;False
3513;65;6713,29;RS;Auto;2024-11-14;Site;4,1;True
3514;50;3935,19;SP;Auto;2024-04-07;App;4,4;True
3515;52;17705,91;PR;Auto;2024-06-01;Indicação;3,4;False
3516;59;52048,27;MG;Vida;2024-09-02;App;5,0;True
3517;22;5159,03;BA;Auto;2024-07-11;App;2,8;False
3518;34;2000,0;RJ;Vida;2024-04-16;App;3,9;False
3519;21;7199,84;SP;Vida;2024-02-28;App;3,6;True
3520;28;5745,66;RS;Vida;2024-11-17;App;3,4;True
3521;29;26369,03;SP;Vida;2024-08-13;Site;2,5;True
3522;37;21303,2;CE;Vida;2024-04-05;App;5,0;False
3523;30;12158,24;PR;Vida;2024-07-09;App;3,3;True
3524;22;4399,8;PR;Ambos;2024-09-24;Redes Sociais;4,2;True
3525;26;10661,95;RS;Vida;2024-06-20;Site;4,7;False
3526;25;7986,47;SP;Vida;2024-11-05;Site;3,0;True
3527;64;7855,16;RJ;Auto;2024-06-02;App;4,3;True
3528;47;2228,85;RS;Auto;2024-11-05;Indicação;1,9;False
3529;63;13950,31;SP;Vida;2024-03-26;Site;2,7;False
3530;36;7154,28;RS;Ambos;2024-04-16;Redes Sociais;4,6;True
3531;31;6182,09;SC;Vida;2024-05-29;App;1,1;True
3532;49;4358,53;SP;Ambos;2024-02-17;Site;4,4;True
3533;32;3806,51;SP;Vida;2024-12-01;Site;4,8;True
3534;31;8284,0;GO;Vida;2024-06-04;Indicação;3,8;True
3535;29;2000,0;SP;Ambos;2024-03-18;Site;3,8;False
3536;24;11529,33;SP;Auto;2024-01-24;App;3,2;True
3537;30;3172,03;RJ;Ambos;2024-04-27;Indicação;4,0;False
3538;33;2000,0;RS;Auto;2024-10-07;Indicação;1,0;True
3539;44;23749,74;ES;Vida;2024-02-16;Site;4,8;True
3540;21;3638,54;RJ;Auto;2024-01-17;Site;1,3;False
3541;28;4001,76;PE;Vida;2024-12-21;Site;1,0;True
3542;49;14679,05;RJ;Auto;2024-03-06;App;3,3;False
3543;25;24296,84;RS;Vida;2024-04-18;Site;4,3;True
3544;33;2268,56;SP;Vida;2024-08-21;App;1,9;True
3545;53;3397,12;RJ;Auto;2024-05-15;Site;4,8;True
3546;25;3576,45;BA;Auto;2024-09-10;Redes Sociais;1,8;False
3547;22;12763,71;SP;Auto;2024-10-19;Site;2,3;True
3548;37;20897,66;SP;Vida;2024-09-17;Site;3,2;True
3549;31;3114,5;MG;Vida;2024-06-22;Site;4,4;True
3550;40;17860,05;RJ;Auto;2024-01-04;Site;2,6;True
3551;49;4038,69;SP;Ambos;2024-11-10;Site;3,5;False
3552;24;8394,11;GO;Auto;2024-03-10;Indicação;3,4;True
3553;41;2724,34;MG;Vida;2024-01-29;Redes Sociais;1,0;True
3554;38;6091,49;SP;Vida;2024-09-20;App;3,0;False
3555;25;6137,8;ES;Auto;2024-10-30;Redes Sociais;2,8;True
3556;42;5320,85;SP;Auto;2024-11-25;App;1,0;True
3557;30;8686,1;BA;Auto;2024-03-01;App;3,1;True
3558;37;3278,29;SP;Ambos;2024-11-04;App;3,4;True
3559;22;3573,83;SP;Vida;2024-07-20;Indicação;1,4;True
3560;36;9013,79;RJ;Vida;2024-11-15;Indicação;4,5;False
3561;31;16973,77;RS;Ambos;2024-05-23;Redes Sociais;3,7;False
3562;50;6529,14;RS;Auto;2024-07-22;Site;3,6;False
3563;20;9438,66;SP;Auto;2024-10-07;App;3,0;False
3564;35;11278,53;SP;Vida;2024-07-06;App;2,7;True
3565;36;11865,06;RS;Auto;2024-03-10;App;4,5;True
3566;46;3403,41;GO;Auto;2024-04-09;Indicação;3,6;False
3567;40;3851,02;RS;Auto;2024-09-05;Indicação;3,7;True
3568;44;4092,65;SP;Auto;2024-11-18;App;2,9;True
3569;48;25592,22;MG;Auto;2024-10-09;App;1,8;True
3570;53;9468,59;RS;Ambos;2024-01-17;Site;2,3;False
3571;32;9175,76;SP;Auto;2024-03-29;App;4,0;True
3572;39;8572,93;MG;Vida;2024-05-07;Site;4,8;True
3573;52;2631,86;RJ;Vida;2024-08-27;Redes Sociais;5,0;False
3574;67;25764,0;SP;Ambos;2024-11-20;Site;2,4;False
3575;55;9278,28;RS;Auto;2024-07-08;App;1,0;False
3576;34;11006,18;RS;Vida;2024-04-03;Site;4,0;True
3577;27;2000,0;DF;Vida;2024-01-27;Redes Sociais;2,9;False
3578;37;11450,07;RJ;Vida;2024-06-20;Redes Sociais;2,2;True
3579;47;5170,12;MG;Vida;2024-03-21;Redes Sociais;3,4;True
3580;37;2628,19;SP;Ambos;2024-03-03;App;2,4;True
3581;37;3402,84;MG;Vida;2024-04-07;Redes Sociais;2,0;False
3582;51;2736,88;SP;Vida;2024-05-15;Indicação;3,9;False
3583;33;2704,71;SP;Auto;2024-07-22;App;3,8;True
3584;53;6921,47;SP;Auto;2024-12-20;App;2,6;True
3585;35;5060,73;RS;Ambos;2024-09-15;Redes Sociais;3,9;True
3586;32;8382,06;MG;Auto;2024-05-21;App;3,3;False
3587;36;21443,63;SC;Vida;2024-06-21;Site;1,4;True
3588;48;6059,29;RJ;Ambos;2024-11-18;App;2,4;True
3589;24;2000,0;RJ;Auto;2024-09-14;App;3,1;True
3590;27;5600,6;SP;Vida;2024-07-15;Site;1,8;True
3591;60;15296,45;PR;Vida;2024-07-14;App;3,1;False
3592;26;6246,91;SP;Ambos;2024-12-21;App;3,2;True
3593;40;19351,62;RJ;Vida;2024-11-13;App;2,1;True
3594;40;9109,37;SP;Vida;2024-01-11;Redes Sociais;4,6;True
3595;37;2000,0;SC;Vida;2024-09-24;App;2,8;True
3596;43;7163,17;RS;Auto;2024-12-04;Redes Sociais;4,4;True
3597;29;8167,36;PR;Auto;2024-03-17;Site;3,4;True
3598;39;14132,74;SP;Vida;2024-07-29;Site;3,6;True
3599;34;23712,22;RS;Vida;2024-12-05;Site;4,0;True
3600;44;12524,07;RS;Vida;2024-01-21;Redes Sociais;1,0;True
3601;24;9030,25;SP;Auto;2024-11-07;App;2,0;True
3602;40;10650,18;SP;Vida;2024-01-31;Redes Sociais;1,0;False
3603;27;5898,16;SP;Vida;2024-06-07;App;3,3;True
3604;31;2382,69;RS;Vida;2024-11-20;App;4,0;True
3605;28;6829,78;SP;Auto;2024-06-16;App;3,7;True
3606;26;8567,26;SP;Auto;2024-01-02;App;3,0;False
3607;51;2856,75;SP;Ambos;2024-09-23;App;3,2;False
3608;31;16791,62;RJ;Vida;2024-06-28;Site;3,9;True
3609;58;13410,43;SP;Ambos;2024-01-24;Redes Sociais;1,0;True
3610;64;2539,61;BA;Vida;2024-06-24;Indicação;1,7;False
3611;40;17258,89;SP;Auto;2024-11-13;Site;5,0;True
3612;24;5346,41;SP;Ambos;2024-12-16;App;2,9;True
3613;34;3847,03;RS;Ambos;2024-01-02;Site;3,6;False
3614;49;14122,07;GO;Vida;2024-08-05;Site;2,6;False
3615;33;6401,34;GO;Vida;2024-09-29;Site;3,4;True
3616;22;25070,06;SP;Auto;2024-11-11;App;1,0;False
3617;40;3651,81;SP;Auto;2024-07-01;App;2,9;False
3618;52;2000,0;MG;Auto;2024-02-18;App;2,0;False
3619;49;5451,76;SP;Auto;2024-02-11;Site;2,0;True
3620;26;11527,1;MG;Vida;2024-03-17;App;2,4;False
3621;44;3466,84;RJ;Auto;2024-08-05;App;2,8;True
3622;28;2614,77;MG;Vida;2024-05-27;Indicação;3,5;False
3623;28;7787,3;PE;Auto;2024-07-18;App;2,4;True
3624;54;2381,34;SP;Ambos;2024-03-04;App;2,7;True
3625;30;8222,95;RS;Auto;2024-12-28;App;2,4;True
3626;30;5226,85;RJ;Auto;2024-12-05;Site;3,3;True
3627;18;9378,04;RJ;Vida;2024-04-19;Site;1,4;True
3628;54;2518,25;RS;Vida;2024-11-26;Site;1,9;False
3629;49;16460,42;CE;Vida;2024-01-28;Indicação;3,9;False
3630;42;5836,44;BA;Ambos;2024-07-21;App;3,4;False
3631;47;11321,58;RS;Vida;2024-03-13;Site;2,6;False
3632;25;12989,71;RJ;Auto;2024-10-18;Redes Sociais;2,1;True
3633;36;2950,67;RJ;Vida;2024-05-13;App;3,9;True
3634;33;12302,78;SC;Auto;2024-01-28;Indicação;3,2;False
3635;22;2446,6;SP;Auto;2024-09-25;Indicação;3,1;False
3636;37;2542,5;MG;Auto;2024-12-30;App;4,0;True
3637;57;26233,68;MG;Auto;2024-05-06;App;3,1;True
3638;19;14447,8;RS;Auto;2024-03-27;App;2,8;False
3639;31;28326,84;SP;Auto;2024-02-16;Redes Sociais;4,3;True
3640;28;5119,7;RS;Ambos;2024-09-03;App;2,6;True
3641;29;7127,39;RS;Vida;2024-07-31;App;1,8;False
3642;57;9596,45;SP;Auto;2024-02-08;App;3,1;False
3643;37;6577,85;RJ;Auto;2024-11-26;Site;5,0;True
3644;37;3935,15;RS;Vida;2024-02-14;Redes Sociais;2,1;True
3645;48;3543,04;GO;Auto;2024-03-30;Site;2,7;True
3646;25;7705,61;SP;Vida;2024-02-17;App;2,8;True
3647;37;3143,83;SP;Vida;2024-10-24;App;2,7;True
3648;35;3082,81;SP;Auto;2024-02-28;App;3,9;True
3649;41;8738,56;DF;Vida;2024-10-11;App;2,2;True
3650;69;6206,72;PR;Ambos;2024-09-10;Site;2,9;False
3651;48;12785,21;MG;Auto;2024-03-08;App;3,1;True
3652;34;4927,38;SP;Auto;2024-03-22;App;4,2;True
3653;51;4416,58;RJ;Ambos;2024-02-15;App;2,1;True
3654;26;8923,89;PR;Vida;2024-11-09;App;4,1;False
3655;19;3757,78;GO;Vida;2024-05-03;App;3,2;False
3656;27;4185,2;RJ;Ambos;2024-05-19;App;3,9;True
3657;33;4303,06;ES;Ambos;2024-06-08;Indicação;3,2;False
3658;38;5728,5;SP;Vida;2024-09-08;Site;3,4;False
3659;42;22941,56;RJ;Ambos;2024-12-16;App;3,7;True
3660;57;2530,69;BA;Auto;2024-09-20;App;2,9;False
3661;38;16429,85;RS;Vida;2024-12-10;Site;4,4;False
3662;38;11119,45;SC;Auto;2024-09-23;App;2,2;True
3663;20;19868,39;GO;Auto;2024-10-08;Site;2,5;True
3664;19;59616,06;MG;Vida;2024-02-10;App;1,6;True
3665;39;18070,16;SP;Auto;2024-07-06;App;4,0;True
3666;36;12682,35;RS;Vida;2024-06-24;App;3,0;False
3667;52;2647,19;MG;Auto;2024-09-29;App;5,0;True
3668;25;2891,83;SC;Vida;2024-07-09;App;2,3;False
3669;19;8536,73;MG;Vida;2024-01-10;Redes Sociais;4,0;False
3670;36;2021,0;SC;Ambos;2024-02-03;App;3,8;False
3671;29;10206,78;GO;Ambos;2024-09-04;Redes Sociais;3,0;False
3672;20;2000,0;PR;Auto;2024-05-06;App;2,1;True
3673;46;14862,01;PR;Vida;2024-12-14;Redes Sociais;2,8;True
3674;23;5296,54;MG;Auto;2024-10-10;Site;3,2;False
3675;42;7248,99;RJ;Ambos;2024-01-18;App;2,2;True
3676;31;3929,0;DF;Auto;2024-04-05;App;2,2;True
3677;26;2000,0;RS;Vida;2024-05-12;Indicação;4,1;True
3678;34;15745,13;BA;Ambos;2024-03-22;App;2,9;False
3679;49;16898,68;MG;Ambos;2024-12-01;Site;5,0;False
3680;34;5187,25;MG;Auto;2024-01-03;Indicação;3,8;True
3681;47;10544,41;RS;Ambos;2024-12-18;Indicação;3,5;False
3682;24;5046,13;PR;Vida;2024-11-11;App;4,1;True
3683;48;8118,84;RJ;Auto;2024-07-26;App;5,0;True
3684;29;11286,89;RJ;Vida;2024-10-26;Site;2,3;False
3685;44;9784,55;SP;Auto;2024-11-17;Indicação;3,1;True
3686;40;16961,12;RJ;Ambos;2024-07-12;App;5,0;False
3687;58;9539,69;SP;Ambos;2024-12-13;App;3,1;True
3688;34;6765,96;RJ;Auto;2024-11-03;App;3,5;False
3689;21;3893,28;BA;Auto;2024-09-08;App;4,4;True
3690;18;4745,95;DF;Ambos;2024-05-08;App;4,0;True
3691;51;11696,4;MG;Auto;2024-05-12;Indicação;2,3;False
3692;39;2318,61;SP;Vida;2024-03-08;App;3,8;True
3693;48;14386,78;RJ;Vida;2024-08-08;App;4,2;True
3694;29;5449,07;MG;Ambos;2024-11-17;App;4,0;False
3695;33;3740,5;RJ;Vida;2024-11-30;Site;4,3;True
3696;19;3074,49;SP;Vida;2024-09-08;Redes Sociais;2,2;False
3697;62;10636,61;SP;Auto;2024-05-06;App;5,0;False
3698;44;6566,6;RJ;Ambos;2024-06-02;Redes Sociais;4,1;False
3699;58;20173,71;SP;Vida;2024-02-10;Indicação;4,6;False
3700;30;2740,37;SP;Vida;2024-03-15;App;2,0;True
3701;42;4426,15;BA;Ambos;2024-02-11;Redes Sociais;3,8;False
3702;44;6219,5;SC;Vida;2024-07-27;App;2,5;False
3703;32;3919,43;SP;Ambos;2024-07-28;App;4,0;False
3704;52;6662,72;SP;Vida;2024-12-10;Indicação;3,7;True
3705;59;8297,01;MG;Vida;2024-12-30;Site;4,3;True
3706;55;9312,74;SP;Ambos;2024-06-09;Site;3,2;True
3707;47;19040,37;RS;Vida;2024-08-10;Site;2,4;True
3708;31;2663,96;RJ;Vida;2024-06-13;App;3,4;True
3709;31;8403,74;RJ;Auto;2024-06-12;App;2,9;True
3710;62;4218,1;SP;Auto;2024-08-23;App;4,2;False
3711;18;8964,34;SP;Vida;2024-06-22;Site;3,7;False
3712;46;8972,62;BA;Auto;2024-02-21;App;2,7;True
3713;45;3324,77;SC;Auto;2024-04-21;Redes Sociais;3,2;True
3714;42;3530,49;PE;Ambos;2024-11-23;Site;4,1;True
3715;68;9491,48;RS;Vida;2024-04-29;Site;2,0;False
3716;32;6743,83;MG;Auto;2024-03-15;App;5,0;True
3717;33;5688,86;SP;Auto;2024-06-02;Site;3,6;True
3718;21;10515,34;RS;Vida;2024-01-29;App;4,1;False
3719;36;11072,31;GO;Auto;2024-09-14;Site;2,6;True
3720;30;4579,11;SP;Vida;2024-01-24;Site;3,2;False
3721;33;3653,95;RJ;Vida;2024-09-30;Indicação;1,3;False
3722;51;2742,59;SP;Vida;2024-10-15;Indicação;3,5;True
3723;59;6791,44;SC;Auto;2024-08-25;App;3,7;True
3724;27;2449,86;MG;Vida;2024-07-31;App;4,1;False
3725;34;7112,43;BA;Auto;2024-12-07;App;4,4;True
3726;58;15549,53;SP;Vida;2024-06-08;Site;3,5;False
3727;21;5180,09;GO;Auto;2024-06-16;App;3,5;False
3728;22;4558,08;SP;Vida;2024-07-08;Site;4,8;True
3729;25;26862,63;SP;Auto;2024-09-26;App;1,0;True
3730;41;19087,54;SP;Auto;2024-10-08;App;1,9;True
3731;25;3884,62;SP;Vida;2024-06-03;App;4,9;False
3732;63;7312,27;SP;Auto;2024-01-10;App;3,0;True
3733;36;8350,48;RJ;Ambos;2024-12-22;App;1,6;False
3734;38;7650,78;SC;Vida;2024-03-11;App;3,8;True
3735;30;23629,98;GO;Vida;2024-07-27;App;4,0;True
3736;37;7051,96;MG;Auto;2024-02-12;App;4,9;True
3737;44;7832,71;SP;Ambos;2024-09-10;App;4,8;False
3738;47;10743,58;SP;Auto;2024-01-24;App;4,6;True
3739;47;15259,29;RJ;Auto;2024-04-20;Site;2,3;True
3740;40;12782,46;PR;Auto;2024-01-21;App;2,9;True
3741;56;9668,8;RS;Ambos;2024-04-02;App;4,4;False
3742;50;2228,11;MG;Vida;2024-11-01;Redes Sociais;5,0;True
3743;47;4714,05;SP;Auto;2024-11-30;App;4,4;True
3744;20;11773,36;RJ;Ambos;2024-09-12;Site;3,8;False
3745;18;7905,22;MG;Auto;2024-04-01;App;4,0;True
3746;28;11828,77;MG;Vida;2024-06-28;App;2,7;True
3747;44;24860,02;SP;Ambos;2024-04-27;App;2,8;False
3748;35;2910,63;SP;Vida;2024-05-16;App;1,6;False
3749;35;14713,74;PE;Auto;2024-07-05;App;3,4;True
3750;55;5264,52;MG;Vida;2024-08-25;Indicação;3,8;False
3751;56;12768,61;PR;Ambos;2024-07-16;App;2,7;True
3752;57;6445,55;SP;Vida;2024-04-07;Site;3,3;True
3753;32;29404,51;MG;Ambos;2024-03-07;App;1,6;True
3754;45;7266,72;RJ;Vida;2024-09-30;Redes Sociais;2,4;False
3755;30;4237,12;SP;Auto;2024-03-23;App;4,4;True
3756;27;8900,94;RJ;Vida;2024-05-20;App;5,0;False
3757;26;8322,85;RJ;Auto;2024-02-09;Site;2,5;False
3758;33;14715,67;SP;Vida;2024-03-09;Site;3,6;True
3759;35;9078,25;SP;Ambos;2024-02-16;Site;2,2;True
3760;51;37516,84;RS;Auto;2024-04-12;App;1,0;True
3761;23;6136,54;RJ;Auto;2024-12-21;App;3,5;False
3762;47;6187,37;SP;Ambos;2024-10-06;App;2,6;True
3763;39;4347,17;PR;Vida;2024-06-13;App;3,2;True
3764;31;7044,26;PR;Auto;2024-10-26;App;4,0;False
3765;37;7798,93;GO;Vida;2024-02-15;Site;2,6;True
3766;31;8077,58;MG;Vida;2024-02-13;App;2,5;True
3767;41;6953,72;SP;Auto;2024-03-15;Redes Sociais;3,6;False
3768;36;4329,14;BA;Vida;2024-11-11;Site;4,3;True
3769;26;3578,98;SP;Auto;2024-04-15;App;3,3;True
3770;23;5101,95;RS;Vida;2024-12-31;Redes Sociais;3,4;False
3771;39;14751,15;SP;Vida;2024-03-14;Indicação;3,0;True
3772;56;17150,11;RS;Auto;2024-01-17;App;4,0;True
3773;33;6286,28;BA;Auto;2024-06-27;Indicação;3,4;False
3774;46;3431,98;MG;Vida;2024-09-17;Site;3,5;True
3775;44;6267,79;RJ;Auto;2024-02-04;Site;1,8;True
3776;58;28686,04;ES;Auto;2024-12-25;Site;4,4;False
3777;50;13350,08;SP;Auto;2024-03-22;Site;4,2;False
3778;40;9754,85;SP;Auto;2024-08-06;App;4,4;True
3779;43;13015,28;GO;Ambos;2024-03-30;App;2,7;False
3780;56;19504,42;RS;Auto;2024-10-13;Site;3,4;True
3781;34;2960,15;MG;Auto;2024-03-17;App;1,0;True
3782;32;5042,07;RS;Vida;2024-07-26;App;3,0;True
3783;18;4582,02;SP;Vida;2024-11-01;Indicação;2,8;True
3784;51;10006,4;SP;Auto;2024-07-26;App;4,7;True
3785;49;7421,06;SP;Ambos;2024-11-23;Indicação;3,2;False
3786;23;11264,57;SP;Vida;2024-06-08;App;2,5;True
3787;40;4652,59;RJ;Vida;2024-11-15;Site;3,4;True
3788;37;17332,98;RJ;Auto;2024-06-21;App;3,2;False
3789;23;6319,95;MG;Vida;2024-12-31;App;1,0;False
3790;66;10787,92;SP;Auto;2024-12-30;App;2,1;False
3791;28;15318,01;SP;Vida;2024-06-14;Site;5,0;False
3792;21;14480,92;RJ;Ambos;2024-06-06;Site;2,9;True
3793;41;8540,54;RJ;Ambos;2024-10-24;Site;2,5;True
3794;47;11772,75;SP;Vida;2024-01-13;Site;4,3;True
3795;19;22452,62;MG;Vida;2024-07-23;App;2,6;True
3796;44;9504,5;SP;Ambos;2024-07-14;Site;3,1;False
3797;39;3980,84;SP;Auto;2024-12-25;App;3,8;True
3798;23;9977,98;BA;Ambos;2024-06-18;Site;2,7;True
3799;26;6463,35;SP;Vida;2024-09-18;App;4,3;False
3800;40;2000,0;CE;Vida;2024-08-25;Site;4,0;True
3801;31;9167,3;DF;Auto;2024-12-22;App;2,7;False
3802;59;7198,7;RS;Ambos;2024-01-27;App;2,6;True
